"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"hudtsnut  ","P",12/07/2016 13:23,1,1,1         ,2         ,"{CPB} {PNP} {TSE} {WS0}",0.024,<0>  ,0.06,<0>  ,"","",0.54,<1> (CHB) ,"",<0>  ,1.65,<1> (CHB) ,
"hudtsnut  ","P",12/07/2016 13:30,1,1,2         ,1         ,"{CSP} {PNP} {TSE} {WS1}",0.023,<0>  ,0.08,<0>  ,"","",0.54,<1> (CHB) ,"",<0>  ,1.06,<1> (CHB) ,
"hudtsnut  ","P",12/07/2016 16:00,1,1,2         ,1         ,"",0.025,<0>  ,0.08,<0>  ,"","",0.55,<1> (CHB) ,"",<0>  ,0.93,<1> (CHB) ,
"hudtsnut  ","P",12/07/2016 18:30,1,1,2         ,1         ,"",0.025,<0>  ,0.08,<0>  ,"","",0.55,<1> (CHB) ,"",<0>  ,0.69,<1> (CHB) ,
"hudtsnut  ","P",12/07/2016 21:00,1,1,2         ,1         ,"",0.025,<0>  ,0.08,<0>  ,"","",0.54,<1> (CHB) ,"",<0>  ,0.56,<1> (CHB) ,
"hudtsnut  ","P",12/07/2016 23:30,1,1,2         ,1         ,"",0.018,<0>  ,0.07,<0>  ,"","",0.51,<1> (CHB) ,"",<0>  ,0.7,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 2:00,1,1,2         ,1         ,"",0.016,<0>  ,0.07,<0>  ,"","",0.48,<1> (CHB) ,"",<0>  ,0.73,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 4:30,1,1,2         ,1         ,"",0.022,<0>  ,0.07,<0>  ,"","",0.53,<1> (CHB) ,"",<0>  ,0.87,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 7:00,1,1,2         ,1         ,"",0.025,<0>  ,0.07,<0>  ,"","",0.54,<1> (CHB) ,"",<0>  ,0.83,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 9:30,1,1,2         ,1         ,"",0.02,<0>  ,0.08,<0>  ,"","",0.54,<1> (CHB) ,"",<0>  ,0.9,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 12:00,1,1,2         ,1         ,"",0.013,<0>  ,0.08,<0>  ,"","",0.51,<1> (CHB) ,"",<0>  ,3.3,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 13:30,1,1,2         ,1         ,"",0.016,<0>  ,0.06,<0>  ,"","",0.52,<1> (CHB) ,"",<0>  ,3.7,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 14:30,1,1,2         ,1         ,"",0.017,<0>  ,0.08,<0>  ,"","",0.52,<1> (CHB) ,"",<0>  ,1.18,<1> (CHB) ,
"hudtsnut  ","P",12/08/2016 17:00,1,1,2         ,1         ,"{CSP} {PNP} {TSE} {WS1}",0.017,<0>  ,0.06,<0>  ,"","",0.53,<1> (CHB) ,"",<0>  ,0.9,<1> (CHB) ,

